venta_id,ticket_id,fecha,cliente_id,tienda_id,producto_id,cantidad,precio_unitario,descuento,total_linea
1296,370,2024-05-06,2,2,SKU0041,2,9000,0.0,18000.0
1297,370,2024-05-06,2,2,SKU0023,2,12900,0.05,24510.0
1298,370,2024-05-06,2,2,SKU0012,2,2100,0.1,3780.0
1299,370,2024-05-06,2,2,SKU0016,4,3700,0.15,12580.0
1300,371,2024-01-31,17,1,SKU0006,1,2300,0.1,2070.0
1301,371,2024-01-31,17,1,SKU0010,5,8600,0.15,36550.0
1302,371,2024-01-31,17,1,SKU0041,1,9000,0.0,9000.0
1303,372,2024-12-11,30,5,SKU0007,2,5000,0.0,10000.0
1304,373,2025-11-16,17,2,SKU0005,4,8400,0.15,28560.0
1305,374,2026-06-29,24,2,SKU0007,1,5800,0.0,5800.0
1306,374,2026-06-29,24,2,SKU0032,1,3600,0.0,3600.0
1307,374,2026-06-29,24,2,SKU0002,4,5000,0.0,20000.0
1308,374,2026-06-29,24,2,SKU0027,3,10000,0.1,27000.0
1309,375,2025-03-03,29,2,SKU0020,2,2500,0.1,4500.0
1310,375,2025-03-03,29,2,SKU0001,5,4100,0.1,18450.0
1311,376,2025-12-15,39,1,SKU0022,3,2800,0.0,8400.0
1312,377,2024-03-31,40,5,SKU0001,2,3800,0.05,7220.0
1313,377,2024-03-31,40,5,SKU0011,1,4300,0.05,4085.0
1314,377,2024-03-31,40,5,SKU0034,1,3000,0.05,2850.0
1315,377,2024-03-31,40,5,SKU0017,5,13000,0.15,55250.0
1316,377,2024-03-31,40,5,SKU0008,2,3900,0.0,7800.0
1317,378,2025-11-27,24,1,SKU0002,2,4650,0.0,9300.0
1318,378,2025-11-27,24,1,SKU0021,1,4100,0.1,3690.0
1319,379,2025-10-02,45,2,SKU0018,1,4300,0.0,4300.0
1320,379,2025-10-02,45,2,SKU0031,5,3450,0.1,15525.0
1321,379,2025-10-02,45,2,SKU0013,3,4850,0.0,14550.0
1322,380,2024-04-29,48,4,SKU0033,2,3100,0.0,6200.0
1323,380,2024-04-29,48,4,SKU0026,3,5500,0.0,16500.0
1324,380,2024-04-29,48,4,SKU0013,1,4500,0.05,4275.0
1325,380,2024-04-29,48,4,SKU0017,5,13000,0.0,65000.0
1326,381,2026-01-30,11,2,SKU0032,5,3600,0.0,18000.0
1327,381,2026-01-30,11,2,SKU0028,5,3350,0.0,16750.0
1328,381,2026-01-30,11,2,SKU0029,4,7200,0.0,28800.0
1329,381,2026-01-30,11,2,SKU0041,5,10450,0.0,52250.0
1330,381,2026-01-30,11,2,SKU0018,3,4650,0.1,12555.0
1331,381,2026-01-30,11,2,SKU0021,1,4400,0.0,4400.0
1332,382,2026-04-06,11,1,SKU0017,5,15100,0.0,75500.0
1333,382,2026-04-06,11,1,SKU0038,4,9650,0.0,38600.0
1334,382,2026-04-06,11,1,SKU0027,1,10000,0.0,10000.0
1335,382,2026-04-06,11,1,SKU0019,3,3000,0.0,9000.0
1336,382,2026-04-06,11,1,SKU0039,2,15200,0.0,30400.0
1337,383,2025-09-07,16,1,SKU0024,3,2500,0.0,7500.0
1338,383,2025-09-07,16,1,SKU0010,1,9300,0.0,9300.0
1339,384,2024-05-20,45,1,SKU0022,5,2600,0.0,13000.0
1340,384,2024-05-20,45,1,SKU0014,4,5700,0.0,22800.0
1341,384,2024-05-20,45,1,SKU0030,5,3500,0.0,17500.0
1342,384,2024-05-20,45,1,SKU0037,5,15300,0.0,76500.0
1343,384,2024-05-20,45,1,SKU0021,1,3800,0.05,3610.0
1344,384,2024-05-20,45,1,SKU0015,3,5000,0.1,13500.0
1345,385,2026-07-19,39,1,SKU0042,2,11600,0.0,23200.0
1346,385,2026-07-19,39,1,SKU0027,4,10000,0.0,40000.0
1347,385,2026-07-19,39,1,SKU0028,1,3350,0.0,3350.0
1348,385,2026-07-19,39,1,SKU0021,4,4400,0.0,17600.0
1349,385,2026-07-19,39,1,SKU0013,1,5200,0.0,5200.0
1350,386,2026-02-08,11,5,SKU0038,5,9650,0.0,48250.0
1351,386,2026-02-08,11,5,SKU0025,3,8000,0.0,24000.0
1352,386,2026-02-08,11,5,SKU0016,5,4300,0.0,21500.0
1353,387,2025-01-12,30,3,SKU0026,5,5950,0.05,28262.5
1354,387,2025-01-12,30,3,SKU0003,1,2400,0.0,2400.0
1355,388,2025-04-02,42,1,SKU0031,1,3450,0.15,2932.5
1356,389,2025-02-04,27,3,SKU0021,1,4100,0.05,3895.0
1357,389,2025-02-04,27,3,SKU0023,3,13950,0.0,41850.0
1358,389,2025-02-04,27,3,SKU0026,5,5950,0.0,29750.0
1359,390,2025-06-12,26,3,SKU0030,2,3800,0.0,7600.0
1360,390,2025-06-12,26,3,SKU0032,1,3350,0.0,3350.0
1361,390,2025-06-12,26,3,SKU0008,1,4200,0.0,4200.0
1362,390,2025-06-12,26,3,SKU0024,4,2500,0.0,10000.0
1363,390,2025-06-12,26,3,SKU0007,2,5400,0.0,10800.0
1364,390,2025-06-12,26,3,SKU0002,2,4650,0.1,8370.0
1365,391,2025-01-06,24,5,SKU0004,3,9700,0.15,24735.0
1366,392,2026-04-05,3,1,SKU0020,1,2650,0.0,2650.0
1367,393,2026-03-14,22,5,SKU0018,4,4650,0.0,18600.0
1368,393,2026-03-14,22,5,SKU0011,2,5000,0.0,10000.0
1369,393,2026-03-14,22,5,SKU0009,2,3950,0.15,6715.0
1370,393,2026-03-14,22,5,SKU0038,5,9650,0.15,41012.5
1371,394,2024-05-03,27,4,SKU0008,4,3900,0.0,15600.0
1372,394,2024-05-03,27,4,SKU0034,3,3000,0.15,7650.0
1373,394,2024-05-03,27,4,SKU0041,4,9000,0.0,36000.0
1374,394,2024-05-03,27,4,SKU0016,1,3700,0.0,3700.0
1375,394,2024-05-03,27,4,SKU0037,3,15300,0.1,41310.0
1376,394,2024-05-03,27,4,SKU0031,1,3200,0.0,3200.0
1377,395,2026-07-01,36,2,SKU0042,2,11600,0.0,23200.0
1378,395,2026-07-01,36,2,SKU0014,2,6600,0.0,13200.0
1379,395,2026-07-01,36,2,SKU0005,4,9050,0.0,36200.0
1380,395,2026-07-01,36,2,SKU0040,4,6250,0.0,25000.0
1381,395,2026-07-01,36,2,SKU0032,3,3600,0.0,10800.0
1382,395,2026-07-01,36,2,SKU0004,5,10450,0.15,44412.5
1383,396,2025-10-10,34,5,SKU0020,2,2500,0.15,4250.0
1384,396,2025-10-10,34,5,SKU0030,5,3800,0.0,19000.0
1385,396,2025-10-10,34,5,SKU0042,2,10800,0.0,21600.0
1386,397,2026-03-20,24,4,SKU0040,2,6250,0.0,12500.0
1387,397,2026-03-20,24,4,SKU0033,3,3600,0.0,10800.0
1388,397,2026-03-20,24,4,SKU0013,2,5200,0.1,9360.0
1389,397,2026-03-20,24,4,SKU0026,3,6400,0.15,16320.0
1390,398,2025-12-10,37,1,SKU0030,1,3800,0.0,3800.0
1391,398,2025-12-10,37,1,SKU0007,1,5400,0.0,5400.0
1392,399,2025-04-09,12,3,SKU0031,5,3450,0.0,17250.0
1393,400,2025-12-29,23,3,SKU0036,1,21500,0.0,21500.0
1394,401,2026-07-05,28,2,SKU0026,4,6400,0.05,24320.0
1395,401,2026-07-05,28,2,SKU0033,3,3600,0.0,10800.0
1396,402,2024-10-31,29,3,SKU0007,4,5000,0.1,18000.0
1397,402,2024-10-31,29,3,SKU0004,4,9000,0.0,36000.0
1398,402,2024-10-31,29,3,SKU0042,3,10000,0.0,30000.0
1399,403,2026-03-03,26,2,SKU0018,1,4650,0.1,4185.0
1400,403,2026-03-03,26,2,SKU0034,1,3500,0.1,3150.0
1401,403,2026-03-03,26,2,SKU0039,2,15200,0.0,30400.0
1402,403,2026-03-03,26,2,SKU0032,2,3600,0.0,7200.0
1403,403,2026-03-03,26,2,SKU0028,1,3350,0.0,3350.0
1404,404,2025-07-11,37,3,SKU0005,1,8400,0.0,8400.0
1405,404,2025-07-11,37,3,SKU0035,2,16100,0.05,30590.0
1406,405,2025-05-23,45,4,SKU0026,4,5950,0.0,23800.0
1407,405,2025-05-23,45,4,SKU0007,2,5400,0.15,9180.0
1408,405,2025-05-23,45,4,SKU0015,2,5400,0.0,10800.0
1409,405,2025-05-23,45,4,SKU0018,3,4300,0.1,11610.0
1410,406,2025-04-09,39,3,SKU0001,2,4100,0.0,8200.0
1411,406,2025-04-09,39,3,SKU0007,3,5400,0.1,14580.0
1412,406,2025-04-09,39,3,SKU0012,1,2250,0.0,2250.0
1413,406,2025-04-09,39,3,SKU0033,2,3350,0.0,6700.0
1414,406,2025-04-09,39,3,SKU0031,4,3450,0.0,13800.0
1415,406,2025-04-09,39,3,SKU0020,1,2500,0.1,2250.0
1416,407,2025-12-27,31,4,SKU0002,1,4650,0.0,4650.0
1417,407,2025-12-27,31,4,SKU0012,1,2250,0.05,2137.5
1418,407,2025-12-27,31,4,SKU0017,3,14050,0.0,42150.0
1419,408,2024-10-29,38,1,SKU0016,1,3700,0.05,3515.0
1420,408,2024-10-29,38,1,SKU0031,3,3200,0.15,8160.0
1421,408,2024-10-29,38,1,SKU0008,2,3900,0.05,7410.0
1422,408,2024-10-29,38,1,SKU0003,5,2200,0.0,11000.0
1423,409,2026-04-07,49,2,SKU0007,3,5800,0.15,14790.0
1424,410,2026-03-21,48,3,SKU0032,4,3600,0.0,14400.0
1425,410,2026-03-21,48,3,SKU0023,3,14950,0.0,44850.0
1426,410,2026-03-21,48,3,SKU0035,1,17300,0.15,14705.0
1427,410,2026-03-21,48,3,SKU0017,3,15100,0.0,45300.0
1428,411,2024-04-12,46,3,SKU0039,1,13100,0.0,13100.0
1429,411,2024-04-12,46,3,SKU0031,4,3200,0.15,10880.0
1430,411,2024-04-12,46,3,SKU0008,2,3900,0.1,7020.0
1431,411,2024-04-12,46,3,SKU0018,2,4000,0.0,8000.0
1432,411,2024-04-12,46,3,SKU0034,4,3000,0.0,12000.0
1433,412,2026-05-01,16,5,SKU0028,1,3350,0.0,3350.0
1434,412,2026-05-01,16,5,SKU0024,5,2650,0.0,13250.0
1435,412,2026-05-01,16,5,SKU0014,5,6600,0.0,33000.0
1436,412,2026-05-01,16,5,SKU0006,3,2650,0.1,7155.0
1437,412,2026-05-01,16,5,SKU0013,3,5200,0.0,15600.0
1438,412,2026-05-01,16,5,SKU0025,4,8000,0.05,30400.0
1439,413,2024-10-02,27,3,SKU0013,5,4500,0.1,20250.0
1440,413,2024-10-02,27,3,SKU0003,3,2200,0.15,5610.0
1441,413,2024-10-02,27,3,SKU0038,5,8300,0.0,41500.0
1442,414,2025-05-06,28,4,SKU0023,2,13950,0.0,27900.0
1443,414,2025-05-06,28,4,SKU0019,2,2800,0.05,5320.0
1444,414,2025-05-06,28,4,SKU0008,3,4200,0.05,11970.0
1445,414,2025-05-06,28,4,SKU0001,5,4100,0.1,18450.0
1446,414,2025-05-06,28,4,SKU0032,2,3350,0.0,6700.0
1447,415,2025-09-16,32,3,SKU0019,1,2800,0.0,2800.0
1448,416,2025-02-13,3,2,SKU0038,4,8950,0.0,35800.0
1449,416,2025-02-13,3,2,SKU0008,1,4200,0.0,4200.0
1450,416,2025-02-13,3,2,SKU0004,3,9700,0.1,26190.0
1451,417,2024-02-04,1,1,SKU0009,5,3400,0.1,15300.0
1452,417,2024-02-04,1,1,SKU0023,5,12900,0.0,64500.0
1453,417,2024-02-04,1,1,SKU0019,1,2600,0.1,2340.0
1454,418,2026-04-07,18,2,SKU0013,1,5200,0.0,5200.0
1455,418,2026-04-07,18,2,SKU0028,3,3350,0.0,10050.0
1456,418,2026-04-07,18,2,SKU0038,4,9650,0.0,38600.0
1457,418,2026-04-07,18,2,SKU0006,4,2650,0.0,10600.0
1458,418,2026-04-07,18,2,SKU0019,3,3000,0.0,9000.0
1459,418,2026-04-07,18,2,SKU0015,5,5800,0.0,29000.0
1460,419,2024-07-25,12,5,SKU0021,3,3800,0.0,11400.0
1461,419,2024-07-25,12,5,SKU0038,4,8300,0.05,31540.0
1462,419,2024-07-25,12,5,SKU0009,2,3400,0.0,6800.0
1463,419,2024-07-25,12,5,SKU0013,3,4500,0.0,13500.0
1464,420,2024-08-27,20,5,SKU0030,2,3500,0.05,6650.0
1465,420,2024-08-27,20,5,SKU0035,4,14900,0.1,53640.0
1466,420,2024-08-27,20,5,SKU0012,3,2100,0.05,5985.0
1467,420,2024-08-27,20,5,SKU0025,3,6900,0.0,20700.0
1468,420,2024-08-27,20,5,SKU0028,3,2900,0.0,8700.0
1469,420,2024-08-27,20,5,SKU0007,4,5000,0.0,20000.0
1470,421,2026-02-22,27,4,SKU0036,1,23100,0.15,19635.0
1471,422,2025-01-05,27,1,SKU0040,2,5850,0.05,11115.0
1472,422,2025-01-05,27,1,SKU0020,5,2500,0.0,12500.0
1473,423,2026-04-30,9,5,SKU0037,4,17750,0.1,63900.0
1474,423,2026-04-30,9,5,SKU0019,1,3000,0.0,3000.0
1475,423,2026-04-30,9,5,SKU0004,5,10450,0.0,52250.0
1476,423,2026-04-30,9,5,SKU0026,1,6400,0.0,6400.0
1477,423,2026-04-30,9,5,SKU0009,1,3950,0.0,3950.0
1478,424,2025-12-05,42,1,SKU0039,5,14150,0.0,70750.0
1479,424,2025-12-05,42,1,SKU0007,3,5400,0.15,13770.0
1480,424,2025-12-05,42,1,SKU0019,1,2800,0.0,2800.0
1481,425,2024-11-06,48,5,SKU0033,4,3100,0.0,12400.0
1482,425,2024-11-06,48,5,SKU0004,2,9000,0.1,16200.0
1483,425,2024-11-06,48,5,SKU0014,2,5700,0.0,11400.0
1484,425,2024-11-06,48,5,SKU0034,3,3000,0.1,8100.0
1485,425,2024-11-06,48,5,SKU0010,1,8600,0.15,7310.0
1486,425,2024-11-06,48,5,SKU0036,4,19900,0.05,75620.0
1487,426,2024-01-13,45,2,SKU0005,1,7800,0.0,7800.0
1488,427,2026-06-22,39,1,SKU0007,5,5800,0.0,29000.0
1489,427,2026-06-22,39,1,SKU0016,4,4300,0.0,17200.0
1490,427,2026-06-22,39,1,SKU0014,1,6600,0.0,6600.0
1491,427,2026-06-22,39,1,SKU0031,4,3700,0.0,14800.0
1492,427,2026-06-22,39,1,SKU0002,2,5000,0.15,8500.0
1493,428,2024-04-11,16,5,SKU0040,4,5400,0.0,21600.0
1494,428,2024-04-11,16,5,SKU0029,1,6200,0.0,6200.0
1495,428,2024-04-11,16,5,SKU0008,2,3900,0.15,6630.0
1496,429,2025-12-19,48,2,SKU0033,2,3350,0.0,6700.0
1497,429,2025-12-19,48,2,SKU0035,4,16100,0.0,64400.0
1498,430,2025-05-28,19,1,SKU0032,1,3350,0.0,3350.0
1499,430,2025-05-28,19,1,SKU0024,4,2500,0.15,8500.0
1500,430,2025-05-28,19,1,SKU0018,4,4300,0.0,17200.0
1501,430,2025-05-28,19,1,SKU0026,1,5950,0.0,5950.0
1502,430,2025-05-28,19,1,SKU0025,4,7450,0.0,29800.0
1503,431,2026-01-18,37,4,SKU0038,3,9650,0.0,28950.0
1504,432,2025-11-27,42,5,SKU0003,4,2400,0.0,9600.0
1505,432,2025-11-27,42,5,SKU0023,1,13950,0.0,13950.0
1506,432,2025-11-27,42,5,SKU0009,3,3650,0.05,10402.5
1507,432,2025-11-27,42,5,SKU0030,5,3800,0.0,19000.0
1508,433,2025-10-19,23,5,SKU0033,2,3350,0.0,6700.0
1509,433,2025-10-19,23,5,SKU0005,5,8400,0.0,42000.0
1510,433,2025-10-19,23,5,SKU0012,4,2250,0.1,8100.0
1511,433,2025-10-19,23,5,SKU0042,2,10800,0.0,21600.0
1512,434,2025-05-30,49,3,SKU0005,4,8400,0.05,31920.0
1513,434,2025-05-30,49,3,SKU0042,2,10800,0.05,20520.0
1514,434,2025-05-30,49,3,SKU0031,5,3450,0.15,14662.5
1515,434,2025-05-30,49,3,SKU0025,5,7450,0.0,37250.0
1516,435,2026-02-18,9,3,SKU0038,1,9650,0.0,9650.0
1517,435,2026-02-18,9,3,SKU0023,2,14950,0.0,29900.0
1518,435,2026-02-18,9,3,SKU0040,1,6250,0.1,5625.0
1519,435,2026-02-18,9,3,SKU0026,1,6400,0.0,6400.0
1520,435,2026-02-18,9,3,SKU0005,4,9050,0.0,36200.0
1521,436,2024-04-19,49,2,SKU0016,1,3700,0.05,3515.0
1522,436,2024-04-19,49,2,SKU0007,3,5000,0.0,15000.0
1523,436,2024-04-19,49,2,SKU0012,1,2100,0.15,1785.0
1524,436,2024-04-19,49,2,SKU0025,1,6900,0.0,6900.0
1525,436,2024-04-19,49,2,SKU0027,3,8600,0.05,24510.0
1526,436,2024-04-19,49,2,SKU0005,1,7800,0.0,7800.0
1527,437,2024-09-07,21,1,SKU0029,2,6200,0.0,12400.0
1528,437,2024-09-07,21,1,SKU0025,4,6900,0.0,27600.0
1529,437,2024-09-07,21,1,SKU0009,3,3400,0.0,10200.0
1530,437,2024-09-07,21,1,SKU0037,2,15300,0.1,27540.0
1531,437,2024-09-07,21,1,SKU0036,2,19900,0.0,39800.0
1532,437,2024-09-07,21,1,SKU0013,5,4500,0.15,19125.0
1533,438,2025-11-28,13,1,SKU0002,2,4650,0.0,9300.0
1534,438,2025-11-28,13,1,SKU0041,3,9700,0.15,24735.0
1535,438,2025-11-28,13,1,SKU0007,4,5400,0.05,20520.0
1536,438,2025-11-28,13,1,SKU0014,5,6150,0.15,26137.5
1537,438,2025-11-28,13,1,SKU0003,1,2400,0.0,2400.0
1538,439,2024-12-06,12,5,SKU0013,5,4500,0.0,22500.0
1539,439,2024-12-06,12,5,SKU0014,3,5700,0.05,16245.0
1540,439,2024-12-06,12,5,SKU0037,5,15300,0.15,65025.0
1541,439,2024-12-06,12,5,SKU0031,2,3200,0.15,5440.0
1542,440,2025-08-20,5,4,SKU0041,1,9700,0.0,9700.0
1543,440,2025-08-20,5,4,SKU0025,5,7450,0.0,37250.0
1544,440,2025-08-20,5,4,SKU0005,1,8400,0.0,8400.0
1545,440,2025-08-20,5,4,SKU0037,4,16500,0.0,66000.0
1546,441,2025-05-14,4,5,SKU0022,4,2800,0.1,10080.0
1547,441,2025-05-14,4,5,SKU0002,3,4650,0.0,13950.0
1548,441,2025-05-14,4,5,SKU0015,2,5400,0.0,10800.0
1549,441,2025-05-14,4,5,SKU0019,1,2800,0.05,2660.0
1550,441,2025-05-14,4,5,SKU0017,5,14050,0.0,70250.0
1551,442,2025-07-05,34,5,SKU0020,1,2500,0.05,2375.0
1552,442,2025-07-05,34,5,SKU0026,4,5950,0.0,23800.0
1553,442,2025-07-05,34,5,SKU0040,1,5850,0.0,5850.0
1554,442,2025-07-05,34,5,SKU0004,3,9700,0.0,29100.0
1555,442,2025-07-05,34,5,SKU0035,3,16100,0.0,48300.0
1556,443,2025-03-31,22,1,SKU0014,3,6150,0.15,15682.5
1557,443,2025-03-31,22,1,SKU0036,1,21500,0.0,21500.0
1558,444,2026-01-08,32,1,SKU0040,5,6250,0.1,28125.0
1559,444,2026-01-08,32,1,SKU0003,5,2550,0.0,12750.0
1560,444,2026-01-08,32,1,SKU0023,5,14950,0.0,74750.0
1561,444,2026-01-08,32,1,SKU0005,2,9050,0.0,18100.0
1562,444,2026-01-08,32,1,SKU0027,1,10000,0.0,10000.0
1563,445,2024-12-27,3,4,SKU0015,3,5000,0.15,12750.0
1564,445,2024-12-27,3,4,SKU0042,2,10000,0.0,20000.0
1565,445,2024-12-27,3,4,SKU0023,1,12900,0.0,12900.0
1566,445,2024-12-27,3,4,SKU0028,2,2900,0.05,5510.0
1567,445,2024-12-27,3,4,SKU0031,5,3200,0.15,13600.0
1568,446,2025-12-06,25,1,SKU0031,4,3450,0.05,13110.0
1569,446,2025-12-06,25,1,SKU0004,2,9700,0.0,19400.0
1570,446,2025-12-06,25,1,SKU0025,4,7450,0.0,29800.0
1571,446,2025-12-06,25,1,SKU0009,5,3650,0.0,18250.0
1572,446,2025-12-06,25,1,SKU0028,3,3150,0.0,9450.0
1573,447,2024-10-31,22,4,SKU0016,2,3700,0.0,7400.0
1574,448,2024-10-10,38,1,SKU0027,5,8600,0.0,43000.0
1575,448,2024-10-10,38,1,SKU0035,1,14900,0.15,12665.0
1576,449,2024-05-20,47,2,SKU0005,1,7800,0.0,7800.0
1577,450,2024-08-05,29,2,SKU0003,5,2200,0.1,9900.0
1578,450,2024-08-05,29,2,SKU0021,2,3800,0.0,7600.0
1579,450,2024-08-05,29,2,SKU0023,2,12900,0.05,24510.0
1580,451,2024-05-18,26,4,SKU0008,4,3900,0.1,14040.0
1581,451,2024-05-18,26,4,SKU0005,3,7800,0.15,19890.0
1582,451,2024-05-18,26,4,SKU0041,2,9000,0.0,18000.0
1583,451,2024-05-18,26,4,SKU0017,3,13000,0.0,39000.0
1584,451,2024-05-18,26,4,SKU0035,5,14900,0.0,74500.0
1585,451,2024-05-18,26,4,SKU0014,2,5700,0.05,10830.0
1586,452,2025-07-09,18,3,SKU0035,5,16100,0.0,80500.0
1587,452,2025-07-09,18,3,SKU0033,3,3350,0.0,10050.0
1588,452,2025-07-09,18,3,SKU0007,2,5400,0.0,10800.0
1589,452,2025-07-09,18,3,SKU0004,5,9700,0.0,48500.0
1590,452,2025-07-09,18,3,SKU0023,3,13950,0.1,37665.0
1591,452,2025-07-09,18,3,SKU0027,5,9300,0.0,46500.0
1592,453,2026-01-22,8,3,SKU0010,1,10000,0.0,10000.0
1593,453,2026-01-22,8,3,SKU0003,1,2550,0.0,2550.0
1594,453,2026-01-22,8,3,SKU0016,3,4300,0.05,12255.0
1595,453,2026-01-22,8,3,SKU0029,4,7200,0.0,28800.0
1596,453,2026-01-22,8,3,SKU0030,1,4050,0.0,4050.0
1597,453,2026-01-22,8,3,SKU0008,3,4500,0.15,11475.0
1598,454,2024-07-28,40,4,SKU0002,2,4300,0.0,8600.0
1599,454,2024-07-28,40,4,SKU0025,4,6900,0.0,27600.0
1600,454,2024-07-28,40,4,SKU0029,4,6200,0.05,23560.0
1601,454,2024-07-28,40,4,SKU0003,1,2200,0.1,1980.0
1602,455,2024-09-01,20,1,SKU0023,5,12900,0.0,64500.0
1603,455,2024-09-01,20,1,SKU0002,1,4300,0.0,4300.0
1604,455,2024-09-01,20,1,SKU0039,5,13100,0.0,65500.0
1605,455,2024-09-01,20,1,SKU0022,4,2600,0.15,8840.0
1606,455,2024-09-01,20,1,SKU0017,1,13000,0.15,11050.0
1607,456,2025-05-24,7,5,SKU0019,5,2800,0.1,12600.0
1608,456,2025-05-24,7,5,SKU0035,5,16100,0.15,68425.0
1609,456,2025-05-24,7,5,SKU0030,5,3800,0.0,19000.0
1610,456,2025-05-24,7,5,SKU0028,2,3150,0.0,6300.0
1611,457,2025-12-22,30,2,SKU0001,3,4100,0.0,12300.0
1612,457,2025-12-22,30,2,SKU0018,2,4300,0.15,7310.0
1613,458,2026-07-13,35,3,SKU0037,5,17750,0.0,88750.0
1614,458,2026-07-13,35,3,SKU0026,3,6400,0.0,19200.0
1615,458,2026-07-13,35,3,SKU0003,3,2550,0.15,6502.5
1616,459,2025-06-29,42,5,SKU0008,3,4200,0.05,11970.0
1617,460,2024-11-13,43,3,SKU0012,1,2100,0.0,2100.0
1618,460,2024-11-13,43,3,SKU0029,1,6200,0.0,6200.0
1619,460,2024-11-13,43,3,SKU0030,1,3500,0.0,3500.0
1620,461,2024-04-28,31,5,SKU0027,5,8600,0.0,43000.0
1621,461,2024-04-28,31,5,SKU0004,3,9000,0.05,25650.0
1622,462,2024-08-07,36,3,SKU0029,2,6200,0.0,12400.0
1623,463,2024-09-14,50,3,SKU0032,2,3100,0.0,6200.0
1624,463,2024-09-14,50,3,SKU0009,5,3400,0.1,15300.0
1625,463,2024-09-14,50,3,SKU0015,1,5000,0.0,5000.0
1626,464,2024-07-22,8,1,SKU0033,5,3100,0.0,15500.0
1627,464,2024-07-22,8,1,SKU0029,1,6200,0.05,5890.0
1628,465,2024-01-17,46,2,SKU0017,3,13000,0.0,39000.0
1629,466,2025-07-08,44,3,SKU0003,1,2400,0.05,2280.0
1630,466,2025-07-08,44,3,SKU0039,4,14150,0.0,56600.0
1631,466,2025-07-08,44,3,SKU0016,5,4000,0.0,20000.0
1632,466,2025-07-08,44,3,SKU0023,2,13950,0.0,27900.0
1633,466,2025-07-08,44,3,SKU0007,3,5400,0.05,15390.0
1634,467,2024-11-04,24,4,SKU0042,4,10000,0.0,40000.0
1635,468,2026-07-12,10,1,SKU0039,4,15200,0.1,54720.0
1636,468,2026-07-12,10,1,SKU0024,3,2650,0.0,7950.0
1637,468,2026-07-12,10,1,SKU0022,3,3000,0.05,8550.0
1638,469,2025-07-25,2,2,SKU0003,5,2400,0.0,12000.0
1639,469,2025-07-25,2,2,SKU0019,1,2800,0.05,2660.0
1640,469,2025-07-25,2,2,SKU0010,2,9300,0.15,15810.0
1641,470,2025-12-02,21,5,SKU0033,2,3350,0.0,6700.0
1642,470,2025-12-02,21,5,SKU0038,1,8950,0.0,8950.0
1643,470,2025-12-02,21,5,SKU0023,2,13950,0.05,26505.0
1644,470,2025-12-02,21,5,SKU0014,5,6150,0.05,29212.5
1645,470,2025-12-02,21,5,SKU0025,5,7450,0.1,33525.0
1646,470,2025-12-02,21,5,SKU0003,4,2400,0.05,9120.0
1647,471,2024-05-26,47,1,SKU0004,3,9000,0.0,27000.0
1648,471,2024-05-26,47,1,SKU0039,2,13100,0.15,22270.0
1649,471,2024-05-26,47,1,SKU0031,5,3200,0.0,16000.0
1650,471,2024-05-26,47,1,SKU0034,2,3000,0.0,6000.0
1651,471,2024-05-26,47,1,SKU0029,2,6200,0.15,10540.0
1652,472,2026-04-21,50,3,SKU0030,1,4050,0.1,3645.0
1653,472,2026-04-21,50,3,SKU0021,2,4400,0.0,8800.0
1654,473,2025-05-30,47,4,SKU0006,5,2500,0.0,12500.0
1655,473,2025-05-30,47,4,SKU0023,3,13950,0.1,37665.0
1656,473,2025-05-30,47,4,SKU0036,4,21500,0.05,81700.0
1657,474,2026-04-24,15,4,SKU0015,2,5800,0.15,9860.0
1658,474,2026-04-24,15,4,SKU0037,4,17750,0.1,63900.0
1659,474,2026-04-24,15,4,SKU0009,5,3950,0.1,17775.0
1660,474,2026-04-24,15,4,SKU0035,2,17300,0.05,32870.0
1661,475,2025-08-13,17,3,SKU0021,4,4100,0.0,16400.0
1662,475,2025-08-13,17,3,SKU0008,5,4200,0.0,21000.0
1663,475,2025-08-13,17,3,SKU0006,5,2500,0.0,12500.0
1664,476,2025-05-11,41,2,SKU0030,2,3800,0.0,7600.0
1665,476,2025-05-11,41,2,SKU0001,4,4100,0.0,16400.0
1666,477,2025-04-14,49,5,SKU0031,2,3450,0.0,6900.0
1667,477,2025-04-14,49,5,SKU0007,2,5400,0.05,10260.0
1668,477,2025-04-14,49,5,SKU0009,5,3650,0.0,18250.0
1669,477,2025-04-14,49,5,SKU0003,4,2400,0.0,9600.0
1670,477,2025-04-14,49,5,SKU0028,2,3150,0.0,6300.0
1671,477,2025-04-14,49,5,SKU0002,5,4650,0.0,23250.0
1672,478,2024-07-27,46,3,SKU0022,3,2600,0.05,7410.0
1673,479,2024-03-03,39,5,SKU0003,1,2200,0.1,1980.0
1674,480,2026-06-16,23,4,SKU0041,4,10450,0.1,37620.0
1675,480,2026-06-16,23,4,SKU0029,2,7200,0.1,12960.0
1676,480,2026-06-16,23,4,SKU0028,2,3350,0.1,6030.0
1677,480,2026-06-16,23,4,SKU0019,5,3000,0.15,12750.0
1678,481,2025-05-18,33,1,SKU0001,5,4100,0.0,20500.0
1679,481,2025-05-18,33,1,SKU0038,4,8950,0.0,35800.0
1680,482,2026-03-14,21,4,SKU0033,3,3600,0.15,9180.0
1681,482,2026-03-14,21,4,SKU0038,1,9650,0.0,9650.0
1682,483,2025-03-07,20,4,SKU0004,5,9700,0.05,46075.0
