movimiento_id,fecha,tienda_id,producto_id,proveedor_id,tipo_movimiento,cantidad,costo_unitario
2141,2026-06-10,4,SKU0010,,SALIDA,74,6153.97
2142,2024-11-03,5,SKU0033,,SALIDA,8,2291.99
2143,2026-02-05,5,SKU0036,,SALIDA,21,16102.46
2144,2024-05-05,4,SKU0042,,SALIDA,3,5969.51
2145,2024-07-28,5,SKU0028,,AJUSTE,4,2052.02
2146,2026-01-22,4,SKU0012,,SALIDA,88,1776.32
2147,2025-09-18,5,SKU0017,1,ENTRADA,83,10269.06
2148,2024-10-27,3,SKU0039,8,ENTRADA,89,8149.14
2149,2025-08-07,4,SKU0004,,AJUSTE,51,6890.82
2150,2024-09-18,3,SKU0028,1,ENTRADA,62,1882.52
2151,2024-09-19,5,SKU0030,,SALIDA,18,2119.74
2152,2025-11-24,4,SKU0007,,SALIDA,73,4044.57
2153,2025-01-24,1,SKU0038,,SALIDA,25,6613.77
2154,2025-11-25,5,SKU0028,,SALIDA,3,2270.85
2155,2025-05-17,2,SKU0031,,SALIDA,78,2018.89
2156,2025-06-09,1,SKU0003,,SALIDA,78,1355.5
2157,2025-09-11,5,SKU0028,,SALIDA,68,1771.55
2158,2025-12-13,5,SKU0040,5,ENTRADA,27,3280.06
2159,2025-02-08,1,SKU0003,,AJUSTE,9,1414.4
2160,2026-04-08,5,SKU0020,5,ENTRADA,19,1568.01
2161,2025-05-30,3,SKU0031,9,ENTRADA,23,2471.03
2162,2024-06-07,5,SKU0028,1,ENTRADA,98,2047.42
2163,2024-08-06,3,SKU0040,5,ENTRADA,71,2974.08
2164,2024-02-08,5,SKU0025,,SALIDA,79,4641.18
2165,2026-01-24,2,SKU0008,,AJUSTE,39,2853.48
2166,2024-01-18,1,SKU0017,1,ENTRADA,9,9726.39
2167,2024-10-30,2,SKU0035,,AJUSTE,60,11155.62
2168,2025-03-19,3,SKU0007,,SALIDA,46,3607.33
2169,2026-01-05,1,SKU0007,6,ENTRADA,4,4129.28
2170,2026-07-22,5,SKU0015,1,ENTRADA,48,3889.18
2171,2026-01-18,4,SKU0025,,SALIDA,83,5327.46
2172,2024-03-20,2,SKU0010,,AJUSTE,38,6152.6
2173,2026-06-05,2,SKU0036,,SALIDA,46,16773.07
2174,2026-07-20,2,SKU0019,,AJUSTE,65,1829.95
2175,2026-04-20,4,SKU0016,,SALIDA,31,2628.58
2176,2025-05-29,3,SKU0036,7,ENTRADA,95,12872.65
2177,2024-12-22,4,SKU0012,,SALIDA,18,1442.19
2178,2025-04-30,4,SKU0006,,AJUSTE,27,1782.01
2179,2024-10-05,2,SKU0026,,SALIDA,6,4068.67
2180,2025-03-11,3,SKU0022,10,ENTRADA,21,1777.73
2181,2024-02-20,5,SKU0040,5,ENTRADA,36,3900.87
2182,2025-12-30,3,SKU0042,,AJUSTE,32,7432.5
2183,2025-02-15,4,SKU0010,,AJUSTE,92,5973.14
2184,2024-12-12,5,SKU0032,9,ENTRADA,94,2021.32
2185,2025-09-17,5,SKU0034,,SALIDA,77,1839.02
2186,2026-01-05,5,SKU0011,,SALIDA,57,2915.74
2187,2025-09-01,4,SKU0032,,SALIDA,64,2370.76
2188,2025-06-30,5,SKU0025,5,ENTRADA,7,4536.4
2189,2026-04-27,4,SKU0029,1,ENTRADA,77,4503.1
2190,2026-02-12,4,SKU0040,,SALIDA,24,4481.06
2191,2025-06-26,1,SKU0019,,SALIDA,63,1663.42
2192,2025-04-24,1,SKU0033,9,ENTRADA,3,2033.89
2193,2026-03-18,1,SKU0017,1,ENTRADA,59,10738.13
2194,2024-02-21,1,SKU0037,7,ENTRADA,77,10788.31
2195,2026-07-28,2,SKU0018,10,ENTRADA,59,2609.79
2196,2025-06-24,4,SKU0012,,SALIDA,57,1475.6
2197,2025-03-02,3,SKU0007,,AJUSTE,51,3209.78
2198,2025-12-30,3,SKU0023,5,ENTRADA,11,9297.51
2199,2025-07-29,2,SKU0024,8,ENTRADA,85,1414.73
2200,2025-06-21,3,SKU0008,,AJUSTE,39,2620.28
2201,2025-10-05,2,SKU0029,1,ENTRADA,29,4324.38
2202,2024-03-01,1,SKU0003,,SALIDA,36,1459.58
2203,2024-11-21,4,SKU0006,,SALIDA,54,1702.72
2204,2025-03-05,2,SKU0032,9,ENTRADA,24,2474.79
2205,2024-12-04,2,SKU0029,,SALIDA,28,3702.7
2206,2026-03-19,4,SKU0039,8,ENTRADA,11,10918.04
2207,2025-05-03,1,SKU0001,,SALIDA,73,2395.88
2208,2025-03-28,1,SKU0011,,AJUSTE,79,3350.64
2209,2025-09-19,3,SKU0011,1,ENTRADA,1,2944.31
2210,2024-03-07,5,SKU0014,,SALIDA,43,3442.71
2211,2025-06-22,4,SKU0038,,SALIDA,7,5228.72
2212,2024-06-12,3,SKU0042,5,ENTRADA,35,5999.1
2213,2026-03-21,1,SKU0035,,SALIDA,61,9803.77
2214,2025-04-24,1,SKU0036,7,ENTRADA,39,13282.54
2215,2025-12-21,3,SKU0006,2,ENTRADA,9,1728.87
2216,2024-05-12,3,SKU0037,,AJUSTE,81,9658.72
2217,2026-02-05,4,SKU0010,,SALIDA,77,7060.92
2218,2026-06-14,4,SKU0018,,SALIDA,78,2963.93
2219,2025-12-01,3,SKU0004,,SALIDA,65,6969.8
2220,2024-06-04,4,SKU0022,10,ENTRADA,41,1675.54
2221,2025-03-19,3,SKU0001,2,ENTRADA,23,2508.88
2222,2025-04-24,1,SKU0017,,SALIDA,76,10191.1
2223,2024-07-21,4,SKU0033,9,ENTRADA,100,2156.92
2224,2025-08-28,3,SKU0032,,SALIDA,14,2337.45
2225,2025-12-13,4,SKU0011,,SALIDA,14,3295.3
2226,2024-08-16,5,SKU0020,,AJUSTE,13,1441.03
2227,2025-04-27,5,SKU0024,8,ENTRADA,10,1658.76
2228,2024-10-09,3,SKU0022,,SALIDA,6,1719.46
2229,2025-11-28,4,SKU0026,,AJUSTE,49,4284.33
2230,2026-05-21,1,SKU0021,,SALIDA,35,3066.03
2231,2026-02-21,3,SKU0006,,SALIDA,96,1530.32
2232,2025-12-18,2,SKU0017,,SALIDA,64,9950.14
2233,2024-05-23,5,SKU0002,,AJUSTE,8,2966.98
2234,2024-05-13,1,SKU0003,,SALIDA,16,1310.03
2235,2025-04-22,4,SKU0033,9,ENTRADA,53,2184.1
2236,2025-01-28,4,SKU0040,5,ENTRADA,38,3384.79
2237,2025-06-28,4,SKU0005,,AJUSTE,86,5468.25
2238,2025-02-19,2,SKU0019,10,ENTRADA,57,2086.48
2239,2026-02-16,1,SKU0035,,SALIDA,84,9551.71
2240,2025-06-17,5,SKU0028,1,ENTRADA,34,1871.08
2241,2026-06-23,5,SKU0024,,SALIDA,20,1813.5
2242,2025-02-13,5,SKU0015,,SALIDA,51,3414.01
2243,2025-02-15,1,SKU0007,,SALIDA,33,3101.22
2244,2026-01-27,1,SKU0030,,SALIDA,5,2251.23
2245,2026-05-25,4,SKU0032,9,ENTRADA,11,2475.22
2246,2025-08-05,3,SKU0030,9,ENTRADA,91,2654.37
2247,2025-10-31,1,SKU0001,,SALIDA,61,2708.95
2248,2024-06-20,5,SKU0012,,SALIDA,48,1307.29
2249,2026-04-21,1,SKU0028,,AJUSTE,81,2129.19
2250,2024-07-21,4,SKU0031,9,ENTRADA,56,2033.84
2251,2025-12-13,1,SKU0009,,AJUSTE,93,2123.81
2252,2025-03-25,5,SKU0012,4,ENTRADA,39,1501.29
2253,2024-12-09,3,SKU0008,6,ENTRADA,2,2886.53
2254,2026-01-27,2,SKU0038,1,ENTRADA,47,5613.29
2255,2025-04-19,3,SKU0012,,AJUSTE,63,1478.13
2256,2025-10-02,4,SKU0013,,SALIDA,36,3429.09
2257,2024-05-16,5,SKU0004,,AJUSTE,14,5257.04
2258,2024-05-31,3,SKU0003,,AJUSTE,75,1565.7
2259,2024-08-17,4,SKU0019,,SALIDA,76,1811.95
2260,2025-09-28,5,SKU0035,7,ENTRADA,12,9422.9
2261,2024-10-12,3,SKU0011,,SALIDA,17,2417.31
2262,2025-05-01,4,SKU0014,5,ENTRADA,96,3400.41
2263,2026-04-10,5,SKU0036,7,ENTRADA,20,14357.46
2264,2025-07-16,1,SKU0003,,SALIDA,84,1400.83
2265,2024-01-07,4,SKU0004,1,ENTRADA,59,5062.08
2266,2026-05-02,3,SKU0024,,AJUSTE,46,1926.55
2267,2024-09-26,1,SKU0040,,SALIDA,16,3392.74
2268,2025-08-27,1,SKU0025,,SALIDA,91,4713.39
2269,2025-05-16,4,SKU0037,,SALIDA,70,11911.85
2270,2025-03-16,4,SKU0013,5,ENTRADA,17,3424.63
2271,2024-04-04,4,SKU0016,,AJUSTE,63,2174.13
2272,2025-09-07,1,SKU0010,,AJUSTE,19,5445.69
2273,2024-10-03,3,SKU0018,10,ENTRADA,71,2995.34
2274,2025-07-20,4,SKU0002,,AJUSTE,35,2574.56
2275,2025-09-25,5,SKU0029,,SALIDA,27,4786.96
2276,2025-07-29,5,SKU0042,,SALIDA,13,7705.2
2277,2026-03-17,2,SKU0035,,SALIDA,16,12126.16
2278,2024-02-29,1,SKU0004,,SALIDA,50,5530.7
2279,2024-06-18,5,SKU0019,,SALIDA,31,1872.86
2280,2025-10-26,2,SKU0037,7,ENTRADA,97,9094.19
2281,2024-02-14,1,SKU0028,1,ENTRADA,90,2065.92
2282,2026-04-09,4,SKU0042,5,ENTRADA,91,7618.14
2283,2025-11-07,4,SKU0041,8,ENTRADA,50,5870.28
2284,2026-03-27,4,SKU0016,,SALIDA,80,3050.25
2285,2024-11-29,3,SKU0019,,SALIDA,79,1938.31
2286,2026-05-31,3,SKU0041,,AJUSTE,32,5868.06
2287,2024-02-29,1,SKU0031,9,ENTRADA,63,2179.11
2288,2025-03-23,1,SKU0037,7,ENTRADA,59,10478.99
2289,2024-07-21,1,SKU0024,8,ENTRADA,1,1580.39
2290,2025-11-11,3,SKU0004,1,ENTRADA,16,7071.35
2291,2025-09-17,3,SKU0035,,SALIDA,43,9817.08
2292,2025-11-28,5,SKU0014,,AJUSTE,100,3382.79
2293,2025-09-02,2,SKU0019,,SALIDA,40,1553.64
2294,2026-02-13,5,SKU0011,1,ENTRADA,65,3075.5
2295,2024-07-20,4,SKU0001,2,ENTRADA,45,2329.2
2296,2025-04-28,1,SKU0012,,SALIDA,89,1300.52
2297,2025-08-18,3,SKU0035,7,ENTRADA,41,11566.92
2298,2026-06-09,1,SKU0004,1,ENTRADA,43,6075.63
2299,2024-04-19,1,SKU0030,9,ENTRADA,57,2312.0
2300,2024-11-30,3,SKU0031,9,ENTRADA,93,1991.32
2301,2025-02-02,5,SKU0014,5,ENTRADA,68,4163.68
2302,2025-02-13,5,SKU0006,2,ENTRADA,46,1749.33
2303,2024-03-22,1,SKU0019,10,ENTRADA,3,1933.24
2304,2025-04-01,4,SKU0001,,SALIDA,81,3013.52
2305,2025-07-22,3,SKU0018,10,ENTRADA,43,2732.93
2306,2024-11-23,2,SKU0039,8,ENTRADA,99,7608.54
2307,2024-06-04,5,SKU0027,5,ENTRADA,100,5388.2
2308,2025-11-30,5,SKU0037,,SALIDA,58,9821.22
2309,2024-11-04,5,SKU0030,9,ENTRADA,6,2322.15
2310,2025-07-01,3,SKU0010,6,ENTRADA,27,6236.08
2311,2025-06-29,1,SKU0025,,SALIDA,53,4393.56
2312,2025-12-01,4,SKU0003,1,ENTRADA,20,1464.8
2313,2025-09-18,2,SKU0008,,SALIDA,27,2822.18
2314,2024-05-07,5,SKU0020,5,ENTRADA,18,1561.78
2315,2025-12-26,1,SKU0035,,AJUSTE,29,11732.35
2316,2025-10-04,5,SKU0025,,SALIDA,25,4739.21
2317,2026-07-22,4,SKU0014,,SALIDA,87,4545.21
2318,2025-05-23,3,SKU0006,,SALIDA,89,1859.53
2319,2025-11-25,3,SKU0018,,SALIDA,71,3019.14
2320,2026-06-11,1,SKU0024,,AJUSTE,75,1626.9
2321,2026-07-21,3,SKU0007,,SALIDA,90,3459.94
2322,2024-11-17,1,SKU0042,,AJUSTE,58,6734.74
2323,2025-09-15,4,SKU0038,,SALIDA,100,5331.09
2324,2024-12-15,2,SKU0003,1,ENTRADA,2,1333.72
2325,2025-06-30,2,SKU0014,5,ENTRADA,89,4019.82
2326,2026-07-28,2,SKU0041,8,ENTRADA,85,6938.79
2327,2025-01-19,2,SKU0001,,SALIDA,4,2755.68
2328,2024-05-29,4,SKU0010,6,ENTRADA,34,4739.92
2329,2025-08-02,2,SKU0020,,AJUSTE,56,1839.44
2330,2025-06-25,5,SKU0028,,SALIDA,60,1757.77
2331,2025-10-06,2,SKU0032,,SALIDA,6,2337.11
2332,2025-05-31,3,SKU0030,,SALIDA,94,2474.74
2333,2024-07-22,4,SKU0027,5,ENTRADA,53,5595.96
2334,2025-09-15,2,SKU0023,,SALIDA,25,9150.97
2335,2025-12-11,5,SKU0036,7,ENTRADA,26,12641.6
2336,2026-07-16,5,SKU0003,,SALIDA,4,1450.12
2337,2024-01-02,5,SKU0038,1,ENTRADA,38,5335.47
2338,2024-01-29,4,SKU0004,,SALIDA,13,5892.55
2339,2025-10-01,2,SKU0026,8,ENTRADA,1,3943.0
2340,2024-05-17,4,SKU0041,8,ENTRADA,52,5778.71
2341,2026-04-04,5,SKU0012,4,ENTRADA,55,1614.28
2342,2026-02-24,4,SKU0037,7,ENTRADA,2,11105.83
2343,2026-07-31,5,SKU0026,,AJUSTE,9,4640.31
2344,2025-03-20,4,SKU0011,,AJUSTE,7,2847.27
2345,2024-12-30,3,SKU0011,1,ENTRADA,70,2942.91
2346,2025-07-31,3,SKU0025,,AJUSTE,3,4726.71
2347,2025-10-11,4,SKU0005,,AJUSTE,18,4883.4
2348,2024-01-14,1,SKU0019,,AJUSTE,79,1838.81
2349,2024-08-15,4,SKU0039,8,ENTRADA,28,7528.08
2350,2024-11-12,1,SKU0036,,AJUSTE,28,11997.33
2351,2026-02-15,5,SKU0001,,AJUSTE,45,3198.83
2352,2024-12-07,3,SKU0017,,AJUSTE,59,8582.55
2353,2025-06-13,3,SKU0003,,AJUSTE,32,1412.35
2354,2024-12-21,3,SKU0027,,AJUSTE,49,6308.85
2355,2024-01-08,2,SKU0030,,SALIDA,8,2052.96
2356,2025-11-23,1,SKU0014,,AJUSTE,89,3418.85
2357,2025-01-06,4,SKU0028,,SALIDA,8,1934.21
2358,2025-12-22,5,SKU0041,,AJUSTE,61,6567.7
2359,2025-09-22,2,SKU0020,5,ENTRADA,68,1624.35
2360,2024-02-04,1,SKU0036,7,ENTRADA,57,13030.67
2361,2024-07-18,3,SKU0042,5,ENTRADA,57,5713.83
2362,2024-12-27,5,SKU0027,,AJUSTE,64,4769.77
2363,2025-01-03,3,SKU0006,,SALIDA,63,1645.26
2364,2025-11-11,1,SKU0041,8,ENTRADA,81,6758.96
2365,2026-05-28,1,SKU0013,,SALIDA,22,3872.0
2366,2026-02-21,4,SKU0008,,SALIDA,50,3358.97
2367,2025-10-19,4,SKU0018,,AJUSTE,78,2601.97
2368,2025-05-21,2,SKU0017,1,ENTRADA,15,9123.45
2369,2025-10-02,2,SKU0035,,SALIDA,29,11181.17
2370,2026-05-09,3,SKU0003,,AJUSTE,62,1610.84
2371,2025-07-10,1,SKU0009,,AJUSTE,40,2609.69
2372,2024-12-31,5,SKU0029,,SALIDA,92,4545.22
2373,2026-02-10,1,SKU0017,1,ENTRADA,43,9640.5
2374,2025-03-20,4,SKU0019,,SALIDA,18,1605.43
2375,2026-01-05,4,SKU0040,,AJUSTE,85,3833.26
2376,2026-03-25,3,SKU0028,1,ENTRADA,41,2447.48
2377,2024-11-30,2,SKU0020,,SALIDA,43,1523.62
2378,2025-12-22,4,SKU0028,,SALIDA,23,2116.88
2379,2024-12-14,5,SKU0037,7,ENTRADA,60,8910.77
2380,2025-07-09,4,SKU0027,,AJUSTE,35,5196.23
2381,2024-08-23,1,SKU0002,,SALIDA,100,2588.41
2382,2025-11-23,5,SKU0015,1,ENTRADA,57,3744.65
2383,2026-02-23,5,SKU0015,,SALIDA,86,3813.55
2384,2026-05-06,2,SKU0014,,AJUSTE,18,4690.6
2385,2025-01-18,5,SKU0035,,AJUSTE,50,9298.8
2386,2026-07-08,3,SKU0023,,SALIDA,84,9720.47
2387,2024-11-10,2,SKU0027,,AJUSTE,53,6266.72
2388,2024-02-07,1,SKU0006,2,ENTRADA,47,1449.66
2389,2026-07-19,3,SKU0032,,AJUSTE,7,2382.88
2390,2025-10-02,2,SKU0020,,SALIDA,84,1838.03
2391,2026-03-31,5,SKU0020,5,ENTRADA,53,1534.7
2392,2025-08-10,3,SKU0015,1,ENTRADA,83,3400.69
2393,2025-02-24,1,SKU0004,1,ENTRADA,55,6135.43
2394,2025-09-02,4,SKU0019,10,ENTRADA,75,1987.65
2395,2026-04-18,3,SKU0005,,AJUSTE,5,6002.99
2396,2026-01-12,1,SKU0006,2,ENTRADA,77,1513.88
2397,2025-12-08,3,SKU0026,,AJUSTE,42,3640.1
2398,2024-12-13,2,SKU0020,5,ENTRADA,7,1309.2
2399,2024-02-08,3,SKU0034,,SALIDA,17,2042.71
2400,2025-03-20,3,SKU0032,9,ENTRADA,1,2453.09
2401,2025-06-04,2,SKU0021,10,ENTRADA,44,2800.48
2402,2024-09-25,5,SKU0036,,AJUSTE,59,13677.34
2403,2025-04-25,1,SKU0013,,SALIDA,100,3597.04
2404,2026-06-24,1,SKU0011,,SALIDA,51,3123.52
2405,2024-09-01,5,SKU0026,8,ENTRADA,6,3849.43
2406,2024-12-02,5,SKU0004,,SALIDA,97,6583.82
2407,2024-05-11,4,SKU0008,6,ENTRADA,28,2666.78
2408,2026-02-10,1,SKU0017,1,ENTRADA,46,8406.25
2409,2026-02-04,4,SKU0002,,SALIDA,23,2897.69
2410,2026-05-26,4,SKU0030,,SALIDA,32,2478.69
2411,2025-04-17,3,SKU0037,,SALIDA,44,9537.49
2412,2024-01-30,3,SKU0028,1,ENTRADA,41,2159.43
2413,2025-05-22,4,SKU0019,,SALIDA,87,2015.87
2414,2025-06-07,1,SKU0006,,SALIDA,2,1453.48
2415,2024-08-03,5,SKU0024,,SALIDA,25,1594.84
2416,2026-06-03,5,SKU0036,,SALIDA,44,14364.27
2417,2025-12-28,5,SKU0041,,SALIDA,41,6428.73
2418,2025-06-28,1,SKU0012,,SALIDA,93,1268.89
2419,2026-02-02,3,SKU0023,5,ENTRADA,68,10428.39
2420,2024-06-13,2,SKU0011,1,ENTRADA,13,2708.45
2421,2026-04-23,2,SKU0018,10,ENTRADA,85,2786.37
2422,2026-03-14,5,SKU0009,,SALIDA,59,2729.38
2423,2026-06-14,3,SKU0019,10,ENTRADA,30,2115.42
2424,2025-11-15,5,SKU0010,,SALIDA,45,6378.14
2425,2024-06-02,4,SKU0034,,SALIDA,89,2036.13
2426,2025-12-22,1,SKU0019,,SALIDA,61,2068.13
2427,2025-05-01,3,SKU0009,,SALIDA,93,2207.48
2428,2025-12-14,4,SKU0040,5,ENTRADA,95,4159.9
2429,2025-06-27,3,SKU0014,5,ENTRADA,73,4360.46
2430,2024-01-05,4,SKU0027,5,ENTRADA,3,4785.37
2431,2026-06-09,4,SKU0037,,AJUSTE,38,10797.56
2432,2025-11-24,5,SKU0012,,AJUSTE,22,1498.02
2433,2025-09-01,1,SKU0016,,SALIDA,82,2407.74
2434,2024-04-13,2,SKU0008,,AJUSTE,17,2475.46
2435,2025-05-08,3,SKU0033,,AJUSTE,61,2492.14
2436,2024-02-26,2,SKU0004,,SALIDA,67,6015.85
2437,2025-06-25,3,SKU0001,,SALIDA,61,2717.28
2438,2025-10-31,1,SKU0037,,SALIDA,99,11875.44
2439,2024-12-11,3,SKU0034,9,ENTRADA,34,2057.13
2440,2025-08-16,4,SKU0023,,SALIDA,15,9487.83
2441,2024-12-11,3,SKU0015,1,ENTRADA,34,3025.23
2442,2026-05-09,1,SKU0030,,AJUSTE,99,2243.79
2443,2024-12-19,2,SKU0042,5,ENTRADA,94,5978.68
2444,2024-08-05,5,SKU0022,,SALIDA,31,1597.79
2445,2024-11-06,5,SKU0029,,SALIDA,42,4178.03
2446,2024-12-17,2,SKU0031,9,ENTRADA,20,2094.75
2447,2025-04-14,1,SKU0005,2,ENTRADA,24,5281.0
2448,2024-05-16,2,SKU0041,8,ENTRADA,85,5869.56
2449,2024-06-19,3,SKU0021,,SALIDA,99,2466.8
2450,2024-11-03,5,SKU0036,,AJUSTE,28,13998.51
2451,2024-01-19,4,SKU0041,8,ENTRADA,63,5054.83
2452,2025-09-28,4,SKU0002,3,ENTRADA,80,2902.55
2453,2025-06-20,1,SKU0042,,SALIDA,17,6771.23
2454,2024-08-21,2,SKU0014,,SALIDA,52,3339.41
2455,2025-01-15,2,SKU0017,1,ENTRADA,55,8668.04
2456,2024-12-17,1,SKU0010,,SALIDA,78,5633.47
2457,2024-06-11,4,SKU0017,1,ENTRADA,62,8484.9
2458,2025-12-07,2,SKU0042,,SALIDA,78,7937.16
2459,2024-11-13,4,SKU0032,,SALIDA,21,2139.23
2460,2024-10-03,2,SKU0042,,AJUSTE,76,6743.43
2461,2024-03-26,4,SKU0013,,AJUSTE,14,3204.68
2462,2025-09-19,3,SKU0020,,SALIDA,35,1428.81
2463,2025-01-04,5,SKU0038,1,ENTRADA,65,6559.42
2464,2025-04-17,5,SKU0029,1,ENTRADA,68,3906.88
2465,2024-05-30,5,SKU0010,6,ENTRADA,13,5451.38
2466,2025-05-12,1,SKU0023,,SALIDA,78,9691.06
2467,2025-11-14,2,SKU0021,,SALIDA,37,2620.99
2468,2024-05-04,4,SKU0035,7,ENTRADA,47,10110.49
2469,2024-03-06,2,SKU0015,1,ENTRADA,10,3726.02
2470,2025-04-01,5,SKU0029,1,ENTRADA,10,4747.59
2471,2024-07-21,3,SKU0014,,SALIDA,43,4157.29
2472,2025-09-03,5,SKU0005,,SALIDA,96,4779.21
2473,2025-08-31,4,SKU0030,,SALIDA,81,2128.45
2474,2026-03-26,1,SKU0008,6,ENTRADA,6,2629.38
2475,2025-12-04,4,SKU0034,,SALIDA,85,2184.52
2476,2025-09-22,3,SKU0037,,AJUSTE,86,12095.31
2477,2024-12-11,1,SKU0030,9,ENTRADA,45,2009.44
2478,2026-03-10,3,SKU0009,1,ENTRADA,66,2881.51
2479,2025-12-14,4,SKU0004,1,ENTRADA,13,6526.29
2480,2025-11-10,3,SKU0001,2,ENTRADA,64,2939.44
2481,2025-07-07,5,SKU0025,5,ENTRADA,22,5185.47
2482,2026-07-11,5,SKU0030,9,ENTRADA,91,2933.0
2483,2026-01-16,3,SKU0032,,SALIDA,100,2114.86
2484,2025-05-07,5,SKU0026,,AJUSTE,61,3650.04
2485,2024-06-01,1,SKU0006,,SALIDA,21,1572.43
2486,2026-03-07,5,SKU0014,,SALIDA,18,4764.2
2487,2026-05-31,4,SKU0002,,SALIDA,58,3352.59
2488,2025-05-10,3,SKU0007,,SALIDA,33,3676.47
2489,2025-04-28,1,SKU0018,,AJUSTE,91,2850.46
2490,2025-11-22,3,SKU0018,,AJUSTE,98,3021.07
2491,2025-12-12,2,SKU0025,,SALIDA,86,4399.24
2492,2025-05-07,1,SKU0018,,AJUSTE,92,3077.66
2493,2024-09-19,4,SKU0032,9,ENTRADA,46,1984.29
2494,2024-09-10,4,SKU0015,,AJUSTE,43,2755.54
2495,2026-04-15,1,SKU0029,,SALIDA,87,4118.12
2496,2025-09-23,2,SKU0035,,SALIDA,12,10936.13
2497,2026-05-25,1,SKU0008,6,ENTRADA,12,3062.73
2498,2025-02-27,4,SKU0028,1,ENTRADA,3,2032.92
2499,2025-12-04,1,SKU0038,,SALIDA,36,6405.82
2500,2025-11-05,4,SKU0024,,SALIDA,10,1684.62
2501,2026-02-14,4,SKU0026,,SALIDA,2,4759.85
2502,2026-05-02,1,SKU0022,,SALIDA,31,1813.27
2503,2025-04-26,1,SKU0001,2,ENTRADA,24,2576.61
2504,2024-02-06,3,SKU0024,,SALIDA,49,1584.42
2505,2025-05-16,3,SKU0030,,SALIDA,83,2732.95
2506,2025-01-16,3,SKU0026,,SALIDA,25,4135.39
2507,2025-05-03,4,SKU0038,,SALIDA,39,5072.12
2508,2024-07-13,3,SKU0004,1,ENTRADA,56,5885.37
2509,2026-01-26,1,SKU0040,5,ENTRADA,31,3742.08
2510,2025-09-11,3,SKU0040,,SALIDA,98,4039.61
2511,2024-05-27,3,SKU0008,,SALIDA,82,2163.27
2512,2024-04-30,1,SKU0027,,SALIDA,43,5108.92
2513,2026-03-11,2,SKU0030,9,ENTRADA,42,2392.61
2514,2026-02-21,2,SKU0019,,AJUSTE,77,1650.04
2515,2024-12-23,5,SKU0032,9,ENTRADA,82,2257.4
2516,2025-10-22,2,SKU0027,,AJUSTE,26,5231.08
2517,2026-02-17,4,SKU0037,7,ENTRADA,46,12842.68
2518,2025-07-06,1,SKU0031,9,ENTRADA,56,2172.17
2519,2025-03-07,5,SKU0026,8,ENTRADA,29,3788.32
2520,2025-03-19,1,SKU0030,,SALIDA,74,2134.54
2521,2025-09-26,1,SKU0008,,SALIDA,85,3015.48
2522,2025-07-20,4,SKU0041,,SALIDA,78,6170.64
2523,2026-07-11,1,SKU0013,,AJUSTE,74,3877.9
2524,2025-02-18,4,SKU0027,5,ENTRADA,73,6844.96
2525,2025-01-06,1,SKU0025,,AJUSTE,60,4501.51
2526,2026-03-08,1,SKU0027,5,ENTRADA,20,6710.17
2527,2025-08-29,2,SKU0033,9,ENTRADA,66,2291.09
2528,2026-02-10,5,SKU0032,,AJUSTE,40,2492.75
2529,2025-04-09,5,SKU0029,,AJUSTE,66,4899.47
2530,2026-02-13,3,SKU0010,6,ENTRADA,59,6196.43
2531,2025-07-17,5,SKU0026,,SALIDA,69,4089.51
2532,2024-09-24,4,SKU0012,,SALIDA,65,1233.71
2533,2025-11-03,1,SKU0015,1,ENTRADA,73,3740.07
2534,2024-04-02,3,SKU0005,,SALIDA,63,5560.42
2535,2026-06-08,3,SKU0038,1,ENTRADA,15,6875.46
2536,2025-08-13,2,SKU0013,,SALIDA,58,3499.66
2537,2025-05-26,1,SKU0006,,SALIDA,49,1598.04
2538,2025-08-30,1,SKU0034,,SALIDA,3,2135.71
2539,2025-05-05,2,SKU0035,,SALIDA,97,11534.89
2540,2025-07-26,5,SKU0020,5,ENTRADA,83,1494.99
2541,2026-03-14,4,SKU0006,,SALIDA,8,1758.49
2542,2024-07-18,2,SKU0041,8,ENTRADA,85,5140.5
2543,2026-06-28,4,SKU0037,7,ENTRADA,61,13253.54
2544,2024-03-24,2,SKU0006,2,ENTRADA,84,1646.65
2545,2024-05-07,3,SKU0005,2,ENTRADA,66,5424.32
2546,2026-03-08,4,SKU0016,,AJUSTE,3,2387.65
2547,2026-01-29,5,SKU0029,1,ENTRADA,39,4582.38
2548,2025-02-13,3,SKU0020,,AJUSTE,34,1404.99
2549,2025-06-02,5,SKU0023,5,ENTRADA,43,7946.59
2550,2025-11-01,5,SKU0015,,SALIDA,20,3504.07
2551,2024-04-16,1,SKU0037,7,ENTRADA,80,11405.84
2552,2026-03-10,4,SKU0011,,AJUSTE,77,2804.35
2553,2026-05-06,5,SKU0040,,SALIDA,87,3499.98
2554,2026-05-18,5,SKU0028,1,ENTRADA,38,2049.06
2555,2025-10-10,4,SKU0006,,SALIDA,93,1569.37
2556,2024-01-01,4,SKU0007,,SALIDA,88,2902.11
2557,2024-06-17,3,SKU0039,8,ENTRADA,1,8277.18
2558,2024-06-19,1,SKU0031,,AJUSTE,4,1979.06
2559,2025-07-05,3,SKU0034,,AJUSTE,20,1969.58
2560,2025-02-25,3,SKU0001,,AJUSTE,83,2648.29
2561,2025-08-17,3,SKU0038,,SALIDA,23,5432.42
2562,2024-08-09,1,SKU0001,2,ENTRADA,8,2239.94
